movieId,released,title,actors,director,genres
92966,2006-06-08,Love Wrecked,Amanda Bynes|Jamie-Lynn Sigler|Jonathan Bennett|Chris Carmack,Randal Kleiser,Romance|Comedy
93061,2013-04-12,October Baby,Robert Amaya|Rachel Hendrix|John Schneider|Jason Burkey,Jon Erwin|Andrew Erwin,Drama
93242,2012-02-24,Gone,Sebastian Stan|Jennifer Carpenter|Amanda Seyfried|Daniel Sunjata,Heitor Dhalia,Thriller|Drama
93265,2011-09-30,Courageous,Ken Bevel|Alex Kendrick|Kevin Downes|Renee Jewell,Alex Kendrick,Drama
93270,2012-03-02,Project X,Thomas Mann|Jonathan Daniel Brown|Oliver Cooper|Dax Flame,Nima Nourizadeh,Comedy
93272,2012-03-02,Dr. Seuss' The Lorax,Zac Efron|Danny DeVito|Ed Helms|Taylor Swift,Kyle Balda|Chris Renaud,IMAX|Musical|Fantasy|Animation
93287,2011-10-14,"Big Year, The",John Cleese|Jack Black|Stacey Scowley|Zahf Paroo,David Frankel,Comedy
93320,1999-07-15,Trailer Park Boys,Jeanna Harrison|Lucy Decoutere|Robb Wells|John Paul Tremblay,Mike Clattenburg,Crime|Comedy
93324,2012-08-03,Undefeated,Montrail 'Money' Brown|O.C. Brown|Bill Courtney|Chavis Daniels,Daniel Lindsay|T.J. Martin,Documentary
93326,2012-02-17,This Means War,Reese Witherspoon|Chris Pine|Tom Hardy|Til Schweiger,McG,Romance|Comedy|Action
93363,2012-03-09,John Carter,Willem Dafoe|Taylor Kitsch|Lynn Collins|Samantha Morton, Andrew Stanton,IMAX|Sci-Fi|Adventure|Action
93422,2012-05-03,Starbuck,Dominic Philie|Antoine Bertrand|Julie LeBreton|Patrick Huard,Ken Scott,Comedy
93432,2013-10-16,Forks Over Knives,Matthew Lederman|Alona Pulde|T. Colin Campbell|Lee Fulkerson,Lee Fulkerson,Documentary
93443,2012-02-24,Goon,Seann William Scott|Jay Baruchel|Alison Pill|Liev Schreiber,Michael Dowse,Drama|Comedy
93498,2012-03-10,Game Change,Julianne Moore|Peter MacNicol|Ed Harris|Woody Harrelson,Jay Roach,Drama
93510,2012-03-16,21 Jump Street,Jonah Hill|Brie Larson|Dave Franco|Channing Tatum,Phil Lord| Christopher Miller,Comedy|Crime|Action
93512,2012-05-11,"Jeff, Who Lives at Home",Jason Segel|Susan Sarandon|Judy Greer|Ed Helms,Mark Duplass|Jay Duplass,Comedy|Drama
93563,2012-04-13,Lockout,Guy Pearce|Maggie Grace|Joseph Gilgun|Vincent Regan,James Mather| Stephen St. Leger,Action|Sci-Fi|Thriller
93693,2012-05-11,Casa de mi Padre,Genesis Rodriguez|Will Ferrell|Diego Luna|Pedro Armendáriz Jr.,Matt Piedmont,Comedy
93700,2012-02-21,Corman's World: Exploits of a Hollywood Rebel,Paul Bartel|Paul W.S. Anderson|Eric Balfour|Allan Arkush,Alex Stapleton,Documentary
93721,2012-03-15,Jiro Dreams of Sushi,Daisuke Nakazama|Hachiro Mizutani|Masuhiro Yamamoto|Harutaki Takahashi,David Gelb,Documentary
93766,2012-03-30,Wrath of the Titans,Sam Worthington|Liam Neeson|Ralph Fiennes|Edgar Ramirez,Jonathan Liebesman,Fantasy|IMAX|Action|Adventure
93805,2012-04-04,Iron Sky,Udo Kier|Götz Otto|Christopher Kirby|Julia Dietze,Timo Vuorensola,Comedy|Action|Sci-Fi
93831,2012-04-06,American Reunion (American Pie 4),Thomas Ian Nicholas|Chris Klein|Jason Biggs|Alyson Hannigan, Hayden Schlossberg|Jon Hurwitz,Comedy
93838,2012-04-13,The Raid: Redemption,Donny Alamsyah|Yayan Ruhian|Iko Uwais|Joe Taslim,Gareth Evans,Crime|Action
93840,2012-04-13,"Cabin in the Woods, The",Chris Hemsworth|Kristen Connolly|Anna Hutchison|Fran Kranz,Drew Goddard,Horror|Comedy|Thriller|Sci-Fi
93855,2012-05-31,God Bless America,Joel Murray|Melinda Page Hamilton|Mackenzie Brooke Smith|Tara Lynne Barr,Bobcat Goldthwait,Drama|Comedy
93980,2012-04-13,"Three Stooges, The",Chris Diamantopoulos|Jane Lynch|Sean Hayes|Will Sasso,Bobby Farrelly| Peter Farrelly,Comedy
93982,2012-04-27,"Raven, The",Luke Evans|Brendan Gleeson|Alice Eve|John Cusack, James McTeigue,Mystery|Thriller
94011,2011-02-03,"Big Bang, The",Antonio Banderas|Sienna Guillory|William Fichtner|Thomas Kretschmann,Tony Krantz,Thriller|Action
94015,2012-03-30,Mirror Mirror,Julia Roberts|Lily Collins|Armie Hammer|Nathan Lane,Tarsem Singh,Adventure|Comedy|Fantasy
94018,2012-05-18,Battleship,Brooklyn Decker|Rihanna|Alexander Skarsgård|Taylor Kitsch,Peter Berg,Action|Sci-Fi|Thriller|IMAX
94024,2011-08-14,Louis Theroux: The Most Hated Family in America in Crisis,Fred Phelps|Betty Phelps|Steve Drain|Louis Theroux,Emma Cooper,Documentary
94070,2012-05-25,"Best Exotic Marigold Hotel, The",Judi Dench|Patrick Pearson|Tom Wilkinson|Hugh Dickson,John Madden,Comedy|Drama
94266,2012-04-27,"Five-Year Engagement, The",Chris Pratt|Jason Segel|Emily Blunt|Alison Brie,Nicholas Stoller,Romance|Comedy
94323,2012-04-20,Think Like a Man,Michael Ealy|Meagan Good|Jerry Ferrara|Regina Hall,Tim Story,Comedy
94325,2012-04-20,"Lucky One, The",Blythe Danner|Riley Thomas Stewart|Zac Efron|Taylor Schilling,Scott Hicks,Drama
94466,2011-12-04,Black Mirror,Daniel Kaluuya|Toby Kebbell|Rory Kinnear|Hayley Atwell,David Slade,Drama|Sci-Fi
94478,2012-05-11,Dark Shadows,Helena Bonham Carter|Johnny Depp|Michelle Pfeiffer|Eva Green,Tim Burton,IMAX|Horror|Comedy
94480,2008-08-19,The Scorpion King: Rise of a Warrior,Michael Copon|Tom Wu|Karen David|Simon Quarterman,Russell Mulcahy,Fantasy|Adventure|Action
94494,2011-10-14,96 Minutes (,Brittany Snow|David Oyelowo|Christian Serratos|Evan Ross,Aimee Lagos,Drama|Thriller
94672,2010-12-07,Across the Line: The Exodus of Charlie Wright,Aidan Quinn|Mario Van Peebles|Andy Garcia|Danny Pino,R. Ellis Frazier,Drama|Crime
94677,2012-05-16,"Dictator, The",Anna Faris|Liam Campora|Sayed Badreya|Sacha Baron Cohen,Larry Charles,Comedy
94777,2012-05-25,Men in Black III (M.III.B.) (M.I.B.³),Will Smith|Josh Brolin|Tommy Lee Jones|Jemaine Clement,Barry Sonnenfeld,IMAX|Sci-Fi|Comedy|Action
94780,2012-06-01,Snow White and the Huntsman,Chris Hemsworth|Kristen Stewart|Sam Claflin|Charlize Theron,Rupert Sanders,Drama|Action|Adventure
94799,2012-08-03,Sound of My Voice,Davenia McFadden|Nicole Vicius|Brit Marling|Christopher Denham,Zal Batmanglij,Drama|Mystery|Sci-Fi
94833,2012-04-27,"Pirates! Band of Misfits, The",Hugh Grant|Martin Freeman|David Tennant|Imelda Staunton,Peter Lord| Jeff Newitt,Adventure|Animation|Children|Comedy
94864,2012-06-08,Prometheus,Noomi Rapace|Michael Fassbender|Idris Elba|Charlize Theron,Ridley Scott,Action|Horror|Sci-Fi|IMAX
94896,2012-06-22,Bernie,Jack Black|Matthew McConaughey|Shirley MacLaine|Brady Coleman,Richard Linklater,Comedy|Crime|Drama
94919,2010-10-22,Inhale,Mia Stallard|Dermot Mulroney|Diane Kruger|Sam Shepard,Baltasar Kormákur,Drama|Thriller
94931,2012-07-06,Take This Waltz,Michelle Williams|Luke Kirby|Seth Rogen|Sarah Silverman,Sarah Polley,Drama|Romance
94939,2012-03-09,Sound of Noise,Bengt Braskered|Sanna Persson|Magnus Börjeson|Marcus Boij, Johannes Stjärne Nilsson|Ola Simonsson,Comedy|Musical|Crime
94953,2012-02-24,Wanderlust,Paul Rudd|Alan Alda|Jennifer Aniston|Justin Theroux,David Wain,Comedy
94959,2012-06-29,Moonrise Kingdom,Edward Norton|Bruce Willis|Bill Murray|Frances McDormand,Wes Anderson,Comedy|Romance|Drama
94969,2012-03-09,Kahaani,Vidya Balan|Dhritiman Chatterjee|Saswata Chatterjee|Parambrata Chatterjee,Sujoy Ghosh,Drama|Crime|Thriller
95067,2012-03-09,"Thousand Words, A",Eddie Murphy|Jill Basey|Emanuel Ragsdale|Kerry Washington,Brian Robbins,Drama|Comedy
95088,2012-10-18,Safety Not Guaranteed,Mark Duplass|Aubrey Plaza|Mary Lynn Rajskub|Basil Harris,Colin Trevorrow,Comedy|Drama
95105,2012-06-08,Madagascar 3: Europe's Most Wanted,David Schwimmer|Ben Stiller|Chris Rock|Jada Pinkett Smith,Conrad Vernon|Tom McGrath|Eric Darnell,Adventure|Animation|Children|Comedy|IMAX
95113,1970-02-06,Eaux d'artifice,Carmilla Salvatorelli,Kenneth Anger,Fantasy
95135,2012-06-29,Your Sister's Sister,Rosemarie DeWitt|Emily Blunt|Mike Birbiglia|Mark Duplass,Lynn Shelton,Comedy|Drama
95147,2005-12-06,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime),Tôru Furuya|Masako Nozawa|Mayumi Tanaka|Mami Koyama,Daisuke Nishio,Action|Adventure|Animation|Children
95165,1998-05-26,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu),Toshio Furukawa|Hiromi Tsuru|Mayumi Tanaka|Masako Nozawa,Daisuke Nishio,Thriller|Animation|Sci-Fi|Action|Adventure
95167,2012-06-22,Brave,Kelly Macdonald|Billy Connolly|Julie Walters|Emma Thompson,Brenda Chapman| Steve Purcell|Mark Andrews,Children|Adventure|Animation|Action
95182,1998-03-17,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen),Masako Nozawa|Mayumi Tanaka|Tôru Furuya|Hirotaka Suzuoki,Daisuke Nishio,Sci-Fi|Adventure|Animation|Action
95199,2012-05-18,What to Expect When You're Expecting,Cameron Diaz|Jennifer Lopez|Elizabeth Banks|Chace Crawford,Kirk Jones,Drama|Romance|Comedy
95201,2012-07-06,To Rome with Love,Judy Davis|Flavio Parenti|Roberto Benigni|Alison Pill,Woody Allen,Comedy
95207,2012-06-22,Abraham Lincoln: Vampire Hunter,Mary Elizabeth Winstead|Dominic Cooper|Benjamin Walker|Anthony Mackie,Timur Bekmambetov,Thriller|Horror|Fantasy|Action
95307,2012-06-15,Rock of Ages,Tom Cruise|Julianne Hough|Matthew Rush Sullivan|Diego Boneta,Adam Shankman,IMAX|Musical|Drama|Comedy
95309,2012-06-22,Seeking a Friend for the End of the World,Brad Morris|Steve Carell|Nancy Carell|Mark Moses,Lorene Scafaria,Romance|Drama|Comedy
95311,2008-06-27,Presto,Doug Sweetland,Doug Sweetland,Fantasy|Comedy|Children|Animation
95313,2005-03-15,Jack-Jack Attack,Bud Luckey|Jason Lee|Eli Fucile|Bret 'Brook' Parker,Brad Bird,Adventure|Animation|Children|Comedy
95375,2004-11-05,Boundin',Bud Luckey,Bud Luckey| Roger Gould,Animation|Children
95377,2006-06-06,One Man Band,Mark Andrews,Mark Andrews| Andrew Jimenez,Musical|Animation|Comedy
95441,2012-06-29,Ted,Seth MacFarlane|Joel McHale|Mark Wahlberg|Mila Kunis,Seth MacFarlane,Comedy|Fantasy
95443,2012-04-27,"Giant Mechanical Man, The",Jenna Fischer|Chris Messina|Malin Akerman|Rich Sommer,Lee Kirk,Drama|Romance|Comedy
95449,2012-06-29,Magic Mike,Matthew McConaughey|Alex Pettyfer|Channing Tatum|Olivia Munn,Steven Soderbergh,Drama|Romance
95473,2002-08-13,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi),Toshio Furukawa|Ryô Horikawa|Mayumi Tanaka|Masako Nozawa,Daisuke Nishio,Adventure|Action|Animation
95475,2002-01-22,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô),Toshio Furukawa|Mayumi Tanaka|Naoki Tatsuta|Masako Nozawa,Mitsuo Hashimoto,Animation|Adventure|Action
95499,2003-08-26,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen),Masako Nozawa|Ryô Horikawa|Iemasa Kayumi|Bin Shimada,Shigeyasu Yamauchi,Animation|Adventure|Action
95508,2012-09-11,Cleanskin,Sean Bean|Charlotte Rampling|Abhin Galeya|Tom Burke,Hadi Hajaig,Crime|Thriller|Drama
95510,2012-07-03,"Amazing Spider-Man, The",Denis Leary|Rhys Ifans|Emma Stone|Andrew Garfield,Marc Webb,Adventure|Action|IMAX|Sci-Fi
95543,2012-07-13,Ice Age 4: Continental Drift,Aziz Ansari|Joy Behar|Christopher Campbell|Alain Chabat, Mike Thurmeier|Steve Martino,Comedy|Adventure|Animation
95558,2012-07-05,Beasts of the Southern Wild,Lowell Landes|Quvenzhané Wallis|Dwight Henry|Levy Easterly,Benh Zeitlin,Drama|Fantasy
95567,2012-06-29,People Like Us,Chris Pine|Michelle Pfeiffer|Michael Hall D'Addario|Elizabeth Banks,Alex Kurtzman,Drama
95583,2012-07-06,Savages,Taylor Kitsch|Blake Lively|Aaron Taylor-Johnson|Jana Banker,Oliver Stone,Thriller|Crime|Drama
95654,1997-11-25,Geri's Game,Bob Peterson,Jan Pinkava,Children|Animation
95720,2012-07-27,"Watch, The",Richard Ayoade|Jonah Hill|Vince Vaughn|Ben Stiller,Akiva Schaffer,Comedy|Sci-Fi
95744,2012-03-28,2 Days in New York,Chris Rock|Julie Delpy|Alexia Landeau|Albert Delpy,Julie Delpy,Comedy
95752,1993-09-17,Terminal USA,Sharon Omi|Jenny Woo|Lenny Lang|Ken Narasaki,Jon Moritsugu,Comedy
95761,2012-06-29,Killer Joe,Matthew McConaughey|Emile Hirsch|Juno Temple|Thomas Haden Church,William Friedkin,Thriller|Crime
95780,1994-07-09,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da),Masako Nozawa|Takeshi Kusao|Daisuke Gôri|Mayumi Tanaka,Yoshihiro Ueda,Animation|Adventure|Action
95782,1995-03-04,Dragon Ball Z: Fusion Reborn (Doragon bôru Z 12: Fukkatsu no fyushon!! Gokû to Bejîta),Daisuke Gôri|Takeshi Kusao|Ryô Horikawa|Masako Nozawa,Shigeyasu Yamauchi,Animation|Adventure|Action
95858,2001-11-02,For the Birds,Ralph Eggleston,Ralph Eggleston,Children|Animation|Comedy
95873,2012-09-06,Ruby Sparks,Annette Bening|Chris Messina|Zoe Kazan|Paul Dano, Valerie Faris|Jonathan Dayton,Romance|Fantasy|Comedy
95875,2012-08-03,Total Recall,Jessica Biel|Kate Beckinsale|Colin Farrell|Bryan Cranston,Len Wiseman,Action|Sci-Fi|Thriller
95949,2011-01-21,"Immature, The (Immaturi)",Raoul Bova|Luca Bizzarri|Ambra Angiolini|Barbora Bobulova,Paolo Genovese,Comedy
95963,2006-08-22,Dragon Ball Z: Wrath of the Dragon (Doragon bôru Z 13: Ryûken bakuhatsu!! Gokû ga yaraneba dare ga yaru),Mayumi Tanaka|Hiromi Tsuru|Masako Nozawa|Takeshi Kusao,Mitsuo Hashimoto,Action|Adventure|Animation
95965,2001-10-09,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi),Ryusei Nakao|Takeshi Watabe|Masako Nozawa|Kazuyuki Sogabe,Mitsuo Hashimoto,Adventure|Animation|Action
96004,2001-01-30,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu),Mayumi Tanaka|Masako Nozawa|Ryô Horikawa|Hiromi Tsuru,Yoshihiro Ueda,Action|Adventure|Animation
96007,1997-03-26,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû),Yuuko Minaguchi|Masako Nozawa|Monika Antonelli|Shin Aomori,Osamu Kasai,Action|Adventure|Animation
96020,2011-10-26,Sidewalls (Medianeras),Pilar López de Ayala|Inés Efron|Adrián Navarro|Javier Drolas,Gustavo Taretto,Drama
96079,2012-11-09,Skyfall,Javier Bardem|Daniel Craig|Ralph Fiennes|Judi Dench,Sam Mendes,Adventure|Action|IMAX|Thriller
96110,2012-08-10,"Campaign, The",Dylan McDermott|Will Ferrell|Zach Galifianakis|Jason Sudeikis,Jay Roach,Comedy
96114,2012-05-17,Brake,Chyler Leigh|Tom Berenger|JR Bourne|Stephen Dorff,Gabe Torres,Thriller|Crime
96150,2014-08-16,"Queen of Versailles, The",David Siegel|Jackie Siegel|Virginia Nebab,Lauren Greenfield,Documentary
96281,2012-08-17,ParaNorman,Kodi Smit-McPhee|Casey Affleck|Tucker Albrizzi|Anna Kendrick,Chris Butler|Sam Fell,Animation|Adventure|Comedy
96314,2012-08-24,Celeste and Jesse Forever (Celeste & Jesse Forever),Andy Samberg|Rashida Jones|Ari Graynor|Eric Christian Olsen,Lee Toland Krieger,Comedy|Romance|Drama
96373,2013-03-08,Broken,Cillian Murphy|Lily James|Tim Roth|Eloise Laurence,Rufus Norris,Drama
96417,2012-08-24,Premium Rush,Michael Shannon|Joseph Gordon-Levitt|Dania Ramirez|Kym Perfetto,David Koepp,Action|Thriller
96432,2012-08-29,Lawless,Shia LaBeouf|Jason Clarke|Guy Pearce|Tom Hardy,John Hillcoat,Drama|Crime
96448,2012-05-11,Piranha 3DD (a.k.a. Piranha DD),Danielle Panabaker|Jean-Luc Bilodeau|Matt Bush|Katrina Bowden,John Gulager,Comedy|Horror
96467,2013-04-04,Sleepwalk with Me,Mike Birbiglia|James Rebhorn|Carol Kane|Lauren Ambrose,Mike Birbiglia| Seth Barrish,Comedy|Drama
96488,2012-07-26,Searching for Sugar Man,Rodriguez|Mike Theodore|Dennis Coffey|Stephen 'Sugar' Segerman,Malik Bendjelloul,Documentary
96490,2012-08-31,"Possession, The",Madison Davenport|Natasha Calis|Kyra Sedgwick|Jeffrey Dean Morgan,Ole Bornedal,Thriller|Horror
96530,2011-04-01,Conception,Pamela Adlon|David Arquette|Moon Bloodgood|Aaron Ashmore,Josh Stolberg,Romance|Comedy
96563,2012-10-13,Paradise Lost 3: Purgatory,Jason Baldwin|Pam Hobbs|Dana Moore|Gary Gitchell, Bruce Sinofsky|Joe Berlinger,Documentary
96565,2012-09-06,Bachelorette,Isla Fisher|Lizzy Caplan|Kirsten Dunst|Rebel Wilson,Leslye Headland,Comedy
96588,2012-10-05,Pitch Perfect,Anna Kendrick|Brittany Snow|Ben Platt|Skylar Astin,Jason Moore,Comedy|Musical
96590,2012-09-07,"Cold Light of Day, The",Bruce Willis|Verónica Echegui|Henry Cavill|Sigourney Weaver,Mabrouk El Mechri,Action|Thriller
96606,2012-08-23,Samsara,Marcos Luna|Puti Sri Candra Dewi|Ni Made Megahadi Pratiwi|Putu Dinda Pratika,Ron Fricke,Documentary
96610,2012-09-28,Looper,Joseph Gordon-Levitt|Paul Dano|Emily Blunt|Bruce Willis,Rian Johnson,Action|Crime|Sci-Fi
96616,2012-06-15,That's My Boy,Adam Sandler|Andy Samberg|Vanilla Ice|Leighton Meester,Sean Anders,Comedy
96634,2012-05-04,Apartment 143,Kai Lennox|Rick Gonzalez|Fiona Glascott|Francesc Garrido,Carles Torrens,Horror|Thriller
96655,2012-09-19,Robot & Frank,Frank Langella|James Marsden|Liv Tyler|Peter Sarsgaard,Jake Schreier,Drama|Sci-Fi|Comedy
96667,2012-06-14,Ai Weiwei: Never Sorry,Chen Danqing|Lao Ai|Lee Ambrozy|Weiwei Ai,Alison Klayman,Documentary
96691,2012-09-14,Resident Evil: Retribution,Michelle Rodriguez|Aryana Engineer|Sienna Guillory|Milla Jovovich,Paul W.S. Anderson,Action|IMAX|Sci-Fi|Horror
96726,2012-06-08,Lola Versus,Greta Gerwig|Zoe Lister-Jones|Hamish Linklater|Joel Kinnaman,Daryl Wein,Romance|Comedy
96728,2012-09-21,"Master, The",Philip Seymour Hoffman|Joaquin Phoenix|Mike Howard|Price Carson,Paul Thomas Anderson,Drama
96737,2012-09-21,Dredd,Andile Mngadi|Rachel Wood|Karl Urban|Porteus Xandau,Pete Travis,Sci-Fi|Action
96792,1955-10-08,Kismet,Howard Keel|Ann Blyth|Dolores Gray|Vic Damone,Vincente Minnelli,Romance|Musical|Fantasy|Comedy|Adventure
96811,2012-09-21,End of Watch,Michael Peña|Jake Gyllenhaal|Anna Kendrick|Natalie Martinez,David Ayer,Thriller|Drama|Crime
96815,2012-09-06,V/H/S,Adam Wingard|Kentucker Audley|Lane Hughes|Calvin Reeder,Ti West|Justin Martinez|David Bruckner|Glenn McQuaid|Joe Swanberg|Adam Wingard|Matt Bettinelli-Olpin| Tyler Gillett| Chad Villella,Horror|Thriller
96821,2012-10-12,"Perks of Being a Wallflower, The",Logan Lerman|Patrick de Ledebur|Kate Walsh|Dylan McDermott,Stephen Chbosky,Drama|Romance
96829,2013-01-10,"Hunt, The (Jagten)",Mads Mikkelsen|Annika Wedderkopp|Lasse Fogelstrøm|Thomas Bo Larsen,Thomas Vinterberg,Drama
96832,2012-07-04,Holy Motors,Denis Lavant|Eva Mendes|Kylie Minogue|Edith Scob, Leos Carax,Fantasy|Musical|Drama|Mystery|Sci-Fi
96849,2012-08-17,Sparkle,Derek Luke|Jordin Sparks|Whitney Houston|Mike Epps,Salim Akil,Drama|Musical
96861,2012-10-05,Taken 2,Liam Neeson|Leland Orser|Famke Janssen|Maggie Grace,Olivier Megaton,Drama|Thriller|Action|Crime
96863,2012-10-17,"Paperboy, The",John Cusack|Nicole Kidman|Zac Efron|Matthew McConaughey,Lee Daniels,Thriller
96901,1988-10-01,"Making of a Legend: Gone with the Wind, The",George Cukor|Margaret Mitchell|Christopher Plummer|David O. Selznick,David Hinton,Documentary
96911,2012-03-29,"Royal Affair, A (Kongelig affære, En)",Alicia Vikander|Trine Dyrholm|Mikkel Boe Følsgaard|Mads Mikkelsen,Nikolaj Arcel,Romance|Drama
97057,2013-04-26,Kon-Tiki,Anders Baasmo Christiansen|Pål Sverre Hagen|Gustaf Skarsgård|Tobias Santelmann,Joachim Rønning| Espen Sandberg,Documentary|Adventure|Drama
97168,2012-04-20,Marley,Jimmy Cliff|Bob Marley|Ziggy Marley|Rita Marley,Kevin Macdonald,Documentary
97188,2012-10-12,Sinister,Fred Dalton Thompson|James Ransone|Ethan Hawke|Juliet Rylance,Scott Derrickson,Thriller|Horror
97225,2012-09-28,Hotel Transylvania,Adam Sandler|Andy Samberg|Kevin James|Selena Gomez,Genndy Tartakovsky,Children|Animation|Comedy
97230,2012-08-22,Side by Side,Keanu Reeves|Michael Ballhaus|Dion Beebe|Andrzej Bartkowiak,Christopher Kenneally,Documentary
97254,1965-12-01,Shakespeare-Wallah,Shashi Kapoor|Felicity Kendal|Geoffrey Kendal|Laura Liddell,James Ivory,Drama
97304,2012-10-12,Argo,Ben Affleck|John Goodman|Alan Arkin|Bryan Cranston,Ben Affleck,Drama|Thriller
97306,2012-10-12,Seven Psychopaths,Michael Pitt|Colin Farrell|Sam Rockwell|Michael Stuhlbarg,Martin McDonagh,Comedy|Crime
97328,2012-10-05,Liberal Arts,Josh Radnor|Elizabeth Olsen|Richard Jenkins|Allison Janney,Josh Radnor,Comedy|Drama
97393,2012-10-05,"House I Live In, The",Mark W. Bennett|Eugene Jarecki|Joe Biden,Eugene Jarecki,Documentary
97395,2012-11-22,West of Memphis,Damien Wayne Echols|Julie Ann Doan|Jason Baldwin|Michael Baden,Amy J. Berg,Documentary
97470,2012-01-05,Catch .44,Nikki Reed|Malin Akerman|Deborah Ann Woll|Forest Whitaker,Aaron Harvey,Action|Drama|Thriller
97593,2010-01-01,Tony,Ricky Grover|Kerryann White|Peter Ferdinando|Greg Kam,Gerard Johnson,Drama|Horror|Thriller
97639,2013-11-08,How to Survive a Plague,Larry Kramer|Ed Koch,David France,Documentary
97673,2012-05-14,56 Up,Michael Apted|Bruce Balden|Jacqueline Bassett|Symon Basterfield,Michael Apted,Documentary
97742,2012-10-19,Alex Cross,Tyler Perry|Edward Burns|Matthew Fox|Jean Reno,Rob Cohen,Action|Thriller|Mystery|Crime
97744,2011-10-05,"Ambassador, The (Ambassadøren)",Mads Brügger,Mads Brügger,Documentary
97752,2012-10-26,Cloud Atlas,Hugo Weaving|Jim Broadbent|Halle Berry|Tom Hanks,Lana Wachowski| Lilly Wachowski|Tom Tykwer,IMAX|Sci-Fi|Drama
97757,2004-07-27,'Hellboy': The Seeds of Creation,Kevin Baillie|Velvy Appleton|Shadi Almassizadeh|Nick Allder,Javier Soto,Action|Fantasy|Documentary|Comedy|Adventure
97817,1985-05-03,Pumping Iron II: The Women,Rachel McLish|Cory Everson|Carla Dunlap|Lori Bowen,George Butler,Documentary
97826,2013-02-20,"Patience Stone, The",Golshifteh Farahani|Hamid Djavadan|Hassina Burgan|Massi Mrowat,Atiq Rahimi,War|Drama
97836,2012-10-12,Here Comes the Boom,Kevin James|Salma Hayek|Henry Winkler|Greg Germann,Frank Coraci,Action|Comedy
97858,2013-03-29,Mental,Liev Schreiber|Chelsea Bennett|Hayley Magnus|Rebecca Gibney,P.J. Hogan,Drama|Comedy
