accidents,traffic_fine_amount,traffic_density,traffic_lights,pavement_quality,urban_area,average_speed,rain_intensity,vehicle_count,time_of_day
25,1.5693,2.8545,9.941,3.0473,1,7.3436,2.1517,993.685,166.556
25,2.1854,6.1505,485,3.9072,0,44.304,1.6483,442.041,230.232
18,8.7287,9.7911,6.967,4.1148,0,2.6474,2.5426,943.625,5.0529
24,6.704,5.955,8.412,1.361,0,358.688,2.763,268.533,7.1959
26,3.2788,7.2471,6.487,3.6668,1,7.2022,2.7018,982.474,517
21,5.9977,4.4532,5.697,3.9191,1,318.687,1.8037,862.936,5.4073
13,5.7482,6.037,7.076,3.5021,0,331.828,9.562,885.851,10.0428
19,6.8989,7.976,4.293,3.5685,0,40.213,1.0715,139.094,11.0817
23,3.0987,0.35,914,207,1,197.513,1.9576,871.362,6.392
17,8.7796,7.1966,9.624,2.2102,1,1.0898,2.1359,942.405,3.6078
18,3.7843,2.292,4.323,4.0909,1,405.525,4.839,820.857,135.137
21,7.2472,8.6231,6.654,4.67,0,222.034,2.9938,10.045,9.8205
24,1.1451,1.5764,5.313,1.1473,1,423.545,3.225,9.3929,10.2304
25,4.3539,5.1427,547,2.896,1,387.992,1.8213,36.403,214.795
23,4.1654,5.9715,9.527,4.0217,1,249.153,1.5931,707.876,134.746
20,5.8914,4.5755,7.925,3.762,0,49.97,1.773,2.2328,9.3201
25,1.6546,3.4076,1.491,3.0945,1,231.038,1.6013,951.139,6.091
16,8.1112,4.6781,9.816,935,0,348.252,1.737,530.195,10.2863
29,2.96,3.1142,7.369,3.6194,1,334.902,2.9878,364.789,206.848
20,7.0933,4.3812,4.723,3.8662,0,259.033,2.9438,565.617,231.624
14,8.2289,3.5891,6.114,3.6142,1,292.675,1.5731,718.628,9.0535
16,6.0569,5.662,1.067,3.829,0,399.304,625,280.546,5.0156
17,7.6679,2.3792,5.604,2.1546,1,285.807,5.488,298.212,219.485
17,6.9567,9.8866,737,4.9688,1,225.074,1.711,473.495,3.4665
24,4.1998,5.1987,5.449,3.8539,1,331.041,1.8356,673.231,7.1372
12,8.2797,1.9416,5.527,2.8934,1,1.7755,1.4347,709.307,4.8995
20,3.6523,4.7707,8.744,4.671,0,5.4597,1.2489,330.816,135.799
18,6.1409,8.6642,7.251,4.541,0,6.2713,1.5756,329.267,9.8074
13,7.7086,2.181,2.496,4.0728,1,212.884,2.6186,492.238,6.892
24,4.4106,6.7955,8.884,2.8185,1,435.888,2.122,546.502,184.303
24,3.7249,5.4797,5.732,2.6355,0,321.647,1.6323,65.292,159.388
24,5.1341,1.6956,6.064,1.6435,1,486.309,2.1031,621.533,238.923
20,8.3617,8.1748,169,1.2544,0,1.997,2.9121,378.793,7.4877
16,9.3693,3.6888,8.578,2.5618,1,361.004,2.2191,303.918,202.867
18,5.9058,2.938,931,2.8889,0,157.101,1.6443,314.842,7.2602
20,6.9532,8.2813,775,1.2226,0,1.1643,2.3003,648.947,2.169
18,9.1295,6.3853,9.408,4.613,1,412.963,2.9912,438.816,3.6215
31,1.8869,8.9826,3.023,2.7864,1,8.1347,2.6662,143.006,12.2033
21,3.0887,6.2988,8.611,2.6325,0,10.7037,2.673,1.5864,194.402
20,7.3801,7.4082,4.889,2.1782,1,170.233,1.7245,3.9381,1.3779
22,8.4137,8.3645,1.639,2.904,1,394.179,2.3594,868.841,199.684
11,8.7133,5.474,6.688,4.412,0,312.295,2.0156,463.249,171.858
24,4.736,7.7605,6.841,1.585,1,132.431,1.2509,660.853,8.285
25,1.8041,6.1371,2.869,3.2123,1,8.4245,9.673,929.747,2.5511
13,4.94,6.951,275,3.0372,1,5.4774,1.881,135.017,1.8151
22,3.0766,5.0858,1.998,2.9224,1,7.4908,1.2371,45.314,162.958
17,3.6208,8.246,3.998,2.6286,0,434.073,1.176,543.677,134.647
21,7.9504,7.3595,1.676,9.072,0,461.342,2.5102,84.312,8.6126
27,1.6797,5.465,194,1.403,1,483.979,947,993.781,2.1195
21,8.4482,9.5357,3.914,2.6209,1,417.366,1.9348,714.562,9.4316
23,4.849,1.8314,9.618,3.9467,1,443.695,2.6203,645.416,163.722
20,6.3646,6.0603,7.642,2.1599,0,408.052,1.8653,921.109,2.2419
26,1.8069,2.1158,3.197,1.0196,1,479.028,1.4784,839.007,20.558
23,4.0362,6.1406,9.516,4.397,0,422.825,1.059,866.394,1.5098
27,1.8073,7.2265,6.456,3.3151,0,231.001,2.0447,1.2679,145.967
18,9.6539,7.223,4.554,2.1167,1,161.627,2.9926,519.288,4.5395
23,8.2654,8.1507,4.683,6.269,1,292.106,2.4253,784.901,2.1994
21,5.1367,8.5355,4.107,3.3723,0,304.092,1.9034,189.643,8.5193
22,3.0124,7.727,233,1.0379,0,287.457,1.4074,753.938,160.063
13,9.4011,3.4327,3.866,2.5451,1,353.363,673,1.9069,2.9053
26,4.1014,6.8712,5.279,1.5309,1,349.488,2.0763,579.415,11.4167
22,2.4489,4.9859,528,4.6585,1,4.3597,5.319,852.815,9.7466
18,6.0685,1.9068,7.617,1.1414,1,142.761,2.6611,437.035,10.2589
15,9.494,5.5271,3.588,2.0996,0,44.493,1.062,742.058,22.642
23,1.0345,4.0744,7.168,4.7975,0,295.018,1.1994,535.095,8.3767
24,3.1431,3.9004,5.781,1.5936,1,164.262,6.481,650.818,237.991
19,9.446,8.0975,9.618,3.223,1,425.229,1.445,521.501,12.9214
26,2.5398,4.076,3.853,1.5836,1,12.4521,2.0414,481.078,202.195
22,2.0192,2.645,9.012,5.534,1,20.46,9.083,84.321,8.3727
17,6.1317,5.806,8.206,3.1377,1,138.127,2.1055,10.1816,2.0346
17,8.7566,8.5624,6.377,4.5802,0,435.675,1.8617,588.805,2.0257
24,5.294,9.606,6.545,2.2628,1,364.144,1.1172,12.3662,137.796
12,9.9511,6.8841,846,3.1309,0,230.113,9.384,56.718,22.318
21,7.1125,3.6437,9.502,3.0445,1,46.615,2.584,96.396,1.7093
28,1.6667,9.386,1.069,2.0754,1,463.722,358,6.6527,165.388
18,9.9355,6.628,5.632,3.0745,1,355.763,2.1477,427.787,13.518
28,4.671,8.4433,3.301,1.2966,1,445.997,1.2518,803.951,15.654
28,3.5866,7.6585,4.299,1.8902,1,359.697,2.1531,375.995,5.173
19,6.0209,3.7914,6.102,2.2116,1,314.106,1.5225,525.112,1.6922
19,3.7388,4.787,9.089,4.32,1,210.392,2.516,12.3561,1.7935
24,1.7781,1.8613,4.576,1.7417,0,136.735,2.9462,230.843,5.9214
24,1.0129,2.9201,9.877,3.1757,1,3.0129,2.581,689.561,5.1273
22,5.0463,7.7813,5.928,1.067,0,400.435,4.753,830.302,3.0326
17,8.5318,8.9398,1.606,1.2628,0,6.1082,1.261,649.992,6.3524
23,6.1508,7.2446,0.19,3.2421,1,205.175,2.8339,838.552,12.8154
13,9.9929,4.6517,7.161,3.8115,1,11.7317,8.792,609.601,227.883
21,3.5816,8.651,504,2.3106,0,227.313,1.706,812.106,221.345
22,3.5241,5.695,4.803,1.6755,1,157.492,1.5643,983.058,6.5211
20,2.4377,3.7433,1.482,4.5514,0,414.847,9.904,9.1996,1.589
30,2.4766,4.6382,4.332,679,1,489.089,2.089,484.853,238.952
25,3.5667,6.0912,7.499,3.6036,1,470.777,1.5044,197.994,11.4338
14,8.1356,649,4.588,3.4509,1,311.185,1.7349,470.576,234.792
17,9.1518,9.8972,1.635,3.4512,0,489.638,6.305,504.591,12.9034
14,9.7758,3.6394,2.519,4.6771,0,200.361,2.7796,625.702,212.727
25,3.0906,8.4809,3.675,3.641,0,261.244,3.317,444.905,10.7333
15,8.9317,5.3497,696,1.5078,0,12.8425,2.0708,331.465,149.286
25,3.9543,1.3044,5.843,1.767,1,448.991,2.6577,5.2737,12.8578
26,2.0156,7.9757,6.075,1.9556,1,8.9855,2.521,4.4446,5.2771
18,8.8302,7.0983,622,154,1,305.244,863,183.258,183.312
16,6.725,5.2744,4.023,4.5676,1,399.727,9.995,454.497,1.3153
28,2.4826,5.1455,414,3.678,1,297.699,2.3698,423.341,8.6979
17,4.8685,8.748,3.338,3.499,0,3.9388,2.1521,198.789,208.777
27,3.5853,6.5585,5.577,3.6508,0,305.723,2.4665,824.116,12.0644
18,7.6312,9.1125,346,4.2186,1,38.354,1.1925,686.658,1.8635
19,5.0807,9.324,4.164,2.7668,1,9.3914,2.9813,349.733,4.9807
12,9.9035,2.6351,7.975,3.6263,1,368.476,1.0983,798.998,2.6313
32,1.4927,9.0231,1.621,1.5136,1,439.289,2.4161,989.353,6.6632
19,4.1951,2.8434,6.191,3.7279,0,493.229,1.0524,252.592,3.9675
20,5.3371,6.5394,5.056,1.7171,1,20.503,6.553,368.964,170.868
18,5.5282,5.3482,3.051,4.5142,1,1.2581,01.01,992.969,158.262
24,3.8434,5.9633,7.275,8.169,1,20.954,578,146.504,3.2419
15,7.5632,4.1579,5.512,1.5788,1,330.114,3.873,8.6416,10.6798
14,8.8727,2.9999,4.774,2.4938,1,445.683,1.0919,525.781,7.1002
11,9.4485,4.853,6.677,3.8793,1,469.053,4.404,473.745,8.0932
18,8.2458,7.4428,8.023,3.744,1,454.788,1.507,8.7506,138.235
19,8.6552,7.4609,9.727,1.0536,1,32.898,1.062,297.136,215.685
25,5.9549,6.7073,6.294,7.212,1,341.262,1.294,424.747,215.358
18,8.433,6.4363,8.744,1.5198,0,1.192,2.874,823.988,9.9125
18,3.7315,2.4372,11,2.4188,1,181.866,1.0765,710.764,9.4367
19,4.5863,2.234,5.302,2.695,1,453.428,4.129,915.381,12.4314
24,3.8522,8.0872,2.146,2.1457,1,344.809,9.156,339.175,11.3788
19,5.2065,4.9114,942,3.3155,0,23.396,2.3738,316.285,1.4828
19,3.5702,3.0684,532,2.1378,1,5.2126,941,46.855,13.89
8,9.6545,1.0193,7.468,4.7316,1,12.3158,1.1505,1.7453,140.336
21,3.8156,6.272,4.123,1.3048,0,277.461,2.3664,215.247,10.8081
24,1.8824,3.4887,6.701,3.1369,0,448.751,7.817,219.356,9.9352
23,5.7414,8.0474,4.897,3.0569,1,4.7906,1.4349,7.0479,225.347
28,1.5139,9.1872,4.371,1.4079,1,7.6878,1.895,460.579,144.198
28,1.9949,8.9675,2.903,2.0584,1,327.503,5.222,906.465,195.907
27,2.9745,9.2,3.826,1.8274,1,147.075,6.283,1.399,228.922
25,5.1792,9.0773,3.498,8.625,1,8.4852,1.3907,632.131,194.424
23,4.8993,5.2722,6.462,2.3865,1,8.9218,2.4629,880.539,226.315
14,8.1972,2.1942,116,1.9333,1,246.307,1.0635,11.6446,18.223
21,7.6553,7.9805,926,8.916,1,291.872,1.1415,918.086,4.0829
21,4.8369,2.1371,0.66,2.2494,1,452.175,903,820.336,5.4463
21,4.1933,2.6721,5.463,2.1092,1,264.909,9.615,222.426,4.6535
23,3.8482,2.3325,4.302,6.568,1,345.637,1.2105,90.629,7.731
19,7.966,5.1498,1.524,6.559,1,9.0343,2.6982,805.976,8.5198
24,1.4687,3.2183,411,3.2375,1,35.673,731,12.0275,194.684
26,1.1154,1.5416,7.897,3.5329,1,324.347,1.8738,832.293,8.6604
18,8.1599,4.5317,8.896,4.7059,1,10.8091,2.663,546.761,174.532
26,5.2943,8.7391,7.026,435,0,334.689,1.2509,81.78,216.916
27,2.1779,5.7055,599,5.893,1,10.5746,1.9527,621.488,2.7493
28,3.1201,8.7834,6.704,2.591,1,296.789,1.7571,397.938,63
12,9.3925,1.9587,241,2.6611,1,334.425,1.0159,605.129,213.278
9,8.7355,1.6697,3.153,3.1137,1,346.675,4.123,639.819,5.7181
16,7.3881,5.7558,1.959,2.0176,0,454.633,6.589,768.544,3.6825
20,5.34,4.6333,7.758,3.9895,1,473.919,1.723,832.375,7.085
23,5.6829,6.6017,6.486,3.4335,1,405.099,2.2942,666.579,4.4646
17,9.7772,7.9463,6.118,4.9292,1,439.374,1.5984,989.752,190.476
20,9.6919,7.5131,668,6.895,1,9.664,2.3569,780.765,152.282
29,2.9374,9.4226,2.368,2.916,1,181.334,8.706,911.657,4.0153
19,8.2999,3.9826,4.446,1.374,1,1.9861,2.414,326.299,140.055
23,2.7752,2.0639,6.333,953,1,11.2423,9.276,323.065,4.9942
19,2.9218,5.5091,6.366,4.6631,0,190.862,364,368.712,4.7413
16,7.0848,1.1074,7.919,1.5198,0,433.788,1.6014,445.319,142.907
24,4.645,2.8885,2.871,2.7622,1,255.877,2.8359,961.786,159.525
13,9.3839,2.0789,7.703,1.5903,1,324.431,1.2432,8.2796,8.3088
27,1.8011,3.9656,4.402,1.229,1,181.408,1.5462,503.459,183.218
20,5.6037,1.1122,6.702,7.618,0,301.458,1.3539,169.549,200.931
15,9.2667,3.184,4.557,1.6018,1,407.768,1.3723,812.784,219.923
16,9.137,6.5679,9.486,3.0771,1,150.621,6.431,4.0833,150.254
24,2.4088,6.1025,1.793,4.8581,1,466.128,1.2674,460.593,5.2806
23,4.2997,7.0836,675,2.7905,0,10.6657,1.4907,400.794,179.632
19,6.5721,6.6039,5.765,2.6635,0,459.651,2.2346,10.1259,2.5883
20,2.4346,1.1429,1.727,1.763,1,1.4149,4.195,382.952,4.3492
12,9.7122,2.9108,66,4.2005,0,271.376,1.7148,81.094,199.869
17,9.2327,1.2953,7.991,2.242,1,492.586,1.9866,14.61,218.599
24,2.5026,8.4297,1.575,4.5312,1,304.889,1.1484,983.671,1.6012
28,2.0904,7.469,1.865,2.6934,1,277.431,1.6475,6.787,7.4909
26,1.7687,2.0153,9.784,8.423,0,341.235,2.1322,296.212,151.003
15,9.185,3.4131,7.173,2.2585,0,144.651,1.3953,77.715,225.275
24,2.7426,9.6661,2.505,4.9749,1,2.6958,1.2001,363.946,136.974
25,4.7466,5.9416,5.909,1.5254,1,12.5532,2.4741,48.555,197.038
28,5.0397,8.0116,5.341,1.3473,1,8.8124,2.9665,194.792,221.461
18,6.3911,2.6459,8.445,0.59,0,461.785,6.499,718.341,12.457
28,1.6456,2.1005,7.293,2.9857,1,426.131,2.6682,187.746,177.708
28,3.0408,7.8392,8.317,4.461,0,158.857,1.6363,850.244,158.979
17,9.3834,6.8587,2.115,3.83,1,418.035,1.3438,544.105,161.127
17,9.1757,6.8098,6.402,4.5961,0,10.5876,2.6795,552.675,12.4096
18,8.0316,5.5263,402,4.6594,1,9.979,2.731,934.176,149.566
26,1.1746,5.6358,689,5.396,0,383.768,818,77.527,13.305
26,3.9431,7.357,7.135,2.7913,1,163.465,1.0751,745.708,153.058
19,6.6516,2.7,244,4.855,1,3.2396,2.5558,85.946,12.1247
23,3.4767,3.5277,5.798,2.8601,1,359.993,1.4725,10.0899,5.3399
16,9.1863,8.7164,8.404,4.0749,0,494.801,8.641,728.784,166.468
21,6.705,3.0887,3.799,2.689,1,282.989,2.8865,240.876,9.2168
21,1.6472,5.4631,448,4.3603,1,131.834,6.511,288.137,3.0658
17,9.1811,7.0264,7.138,4.1984,1,186.453,1.831,2.4995,204.318
20,9.6199,9.9992,9.297,1.3827,1,324.325,1.2837,894.784,4.3523
25,1.6994,4.3529,7.172,3.1505,1,35.069,1.3539,741.722,12.977
19,5.7912,4.2809,5.784,371,0,443.166,318,147.894,173.068
26,3.7303,8.4259,0.23,1.9802,1,454.418,7.714,334.644,155.449
23,4.5356,8.055,154,1.1898,0,430.639,501,485.134,3.8606
27,2.6169,7.3108,6.947,4.6856,1,324.245,2.2489,498.972,4.6593
19,6.2026,4.6323,231,2.0269,1,224.926,2.0932,599.697,3.5724
14,9.6218,3.2394,8.582,3.2703,1,339.653,2.3823,477.462,1.7411
20,5.5277,6.0873,4.664,3.6599,1,333.283,2.0978,652.159,6.7986
27,1.7462,8.7622,5.306,3.8661,0,10.8991,3.861,885.032,12.5793
22,6.58,8.8378,7.539,3.6789,1,253.777,2.9358,404.092,4.1508
20,4.062,1.085,7.794,1.4458,1,10.4107,5.656,877.944,233.006
15,8.7033,4.2835,6.427,3.4303,0,449.562,1.0513,227.414,167.719
24,4.9121,4.6472,9.384,2.745,1,161.624,2.1206,130.168,140.024
30,2.7356,9.7762,9.823,2.9869,1,402.713,4.213,247.007,16.354
26,2.72,6.78,9.469,41,1,188.614,5.115,214.527,10.4628
22,7.9189,4.0725,8.242,1.2913,1,381.868,2.6297,985.228,11.2778
18,3.3903,2.606,7.056,4.6534,1,11.0456,996,387.243,21.328
20,7.9051,5.6539,6.633,1.4504,1,381.872,1.9968,654.959,173.265
22,2.853,9.608,1.038,2.1901,1,8.9766,2.5762,699.092,141.165
27,3.8952,8.3445,2.715,9.334,0,245.409,2.9196,450.757,228.051
21,5.1894,7.5252,57,693,1,5.6813,6.309,231.336,159.034
12,9.4888,4.6051,1.374,1.0433,1,263.949,3.688,443.717,9.5686
14,9.3856,4.2921,4.392,2.7682,0,410.357,2.2222,479.023,1.139
26,2.8618,8.9734,1.465,4.5951,1,377.773,5.646,954.468,9.3762
22,4.224,2.8846,9.017,1.631,0,2.5358,1.7406,572.937,221.953
24,2.3446,2.4902,8.057,1.617,0,246.089,1.5979,970.174,1.0716
26,5.5899,9.392,716,2.8207,1,426.113,1.6798,580.946,4.4295
23,5.1452,8.0925,2.489,1.7837,0,325.052,1.9494,153.548,194.099
16,9.1068,8.2063,8.191,4.5521,1,2.9601,2.5527,390.533,8.7589
11,9.37,1.9519,803,1.8892,1,162.816,8.155,79.439,4.4616
20,4.4521,1.433,9.455,2.4522,0,278.293,1.6657,427.406,19.576
15,5.4256,2.603,9.975,2.6669,0,8.6326,1.0101,10.8737,134.026
12,9.0661,2.3704,9.763,3.9103,0,340.957,9.562,10.5115,131.631
13,8.2604,7.7419,4.101,2.8195,0,317.423,613,244.694,7.0508
24,1.0329,2.4004,2.503,1.1958,0,10.1222,1.7982,569.124,162.032
33,3.8805,7.291,7.584,6.199,1,275.199,2.9175,831.853,206.838
21,4.796,2.5191,2.993,4.6889,1,405.859,2.2838,538.376,180.049
21,3.0674,3.9529,8.064,4.1978,0,187.413,7.284,74.862,146.982
31,2.7961,9.8316,534,1.148,1,12.3493,2.1484,649.137,8.4125
23,1.3401,2.4481,7.939,4.1076,0,35.061,8.919,528.858,205.153
17,6.7903,3.7637,2.759,2.953,1,3.5402,2.2609,22.266,135.866
25,3.3626,3.0109,508,2.5945,0,416.337,2.5648,884.337,21.35
23,1.4711,1.0962,564,611,0,471.729,1.003,282.958,6.1003
25,3.0788,4.8989,9.431,3.9043,1,482.394,66,260.292,157.031
18,8.2172,3.7869,2.666,9.903,1,216.269,9.151,26.522,224.445
17,8.6634,6.9489,9.367,3.6399,1,311.601,6.176,10.4729,8.9781
29,5.3476,8.1759,8.049,793,1,428.682,1.8558,503.668,228.304
19,4.7446,5.4425,7.309,3.9818,0,11.1712,8.702,334.255,9.4191
7,9.8007,322,7.869,1.152,1,1.3851,1.081,526.723,10.5045
29,2.8051,6.1892,6.054,1.1795,1,192.283,1.594,458.584,193.547
22,2.9382,5.539,2.441,1.3414,0,442.186,2.6241,524.594,6.2585
25,3.6268,6.1636,1.895,7.875,1,252.536,1.354,304.677,16.941
27,2.5548,6.8503,8.663,2.4053,1,265.109,1.1289,816.987,7.1613
20,4.4143,1.9777,7.251,1.4184,1,345.737,5.355,538.851,142.505
16,9.1975,8.1935,2.132,4.9664,1,287.259,1.1621,21.635,186.231
21,6.5381,9.1109,6.151,2.8998,1,2.7238,9.928,902.786,6.273
27,4.7075,8.1309,4.475,2.8324,1,28.043,2.9848,11.8361,2.1234
13,9.4097,3.0511,1.587,1.1043,1,323.979,914,73.61,22.425
27,1.4362,5.8664,5.319,2.0434,1,320.798,7.165,681.664,195.799
28,2.8925,9.1482,2.815,6.199,1,364.172,2.059,8.213,210.482
19,6.093,3.2066,962,3.8126,1,25.996,2.5723,902.493,10.5346
24,6.54,8.2003,467,1.6558,1,450.029,1.2519,323.149,171.924
25,1.356,948,5.901,3.7598,1,23.213,2.3888,743.486,239.586
18,4.6273,365,469,1.8585,1,259.093,2.0765,284.232,10.3807
24,6.8424,7.5971,4.021,4.9438,1,390.153,2.7841,530.435,203.227
18,7.2826,7.6145,2.577,8.556,0,416.617,713,97.261,1.9028
21,6.7433,7.8898,307,76,1,324.181,622,614.669,130.527
26,3.8851,9.3003,1.257,2.9741,1,6.3187,2.1061,30.336,7.9978
20,1.8417,1.1791,139,4.7648,1,165.976,1.7557,463.793,12.5542
18,4.844,2.3198,1.829,3.2353,1,1.1978,2.084,679.281,2.7378
30,2.1588,9.0372,8.034,4.286,1,147.725,1.7264,450.737,8.8244
13,9.5286,1.7724,4.395,2.7024,0,285.122,1.7431,911.641,1.8367
26,5.2765,6.8223,1.471,4.5474,1,402.615,2.7977,868.786,10.8742
26,3.8553,5.3046,1.003,325,0,292.825,2.7639,155.342,10.6031
9,7.8967,8.319,2.979,8.346,1,1.9947,114,787.091,7.913
16,5.4815,2.8526,798,4.0728,0,12.9553,1.241,942.991,227.595
23,3.7903,5.2037,3.645,4.4695,1,289.031,1.5317,323.739,1.9904
17,8.3077,8.5235,1.599,3.5358,1,354.524,1.0737,245.838,197.971
14,8.8044,7.0754,4.041,4.9578,1,433.227,1.487,1.9493,8.5183
23,7.0571,6.2188,5.553,4.511,1,483.823,1.4169,12.4501,4.7835
30,1.4227,4.9603,296,2.7284,1,445.893,2.9271,961.304,6.5414
15,6.0969,2.9868,6.276,3.425,1,233.664,2.166,39.721,216.455
15,7.8697,1.1924,3.951,3.5132,1,373.465,2.45,393.468,197.976
18,2.2285,4.0908,97,3.9674,0,12.0264,587,274.012,3.782
15,3.058,2.852,6.739,4.5881,0,3.1915,1.7304,172.418,3.5359
12,8.9425,2.1106,7.124,1.8082,0,2.7535,1.1611,513.702,162.007
26,1.1811,4.3248,6.288,2.148,1,12.0653,1.047,725.956,7.6179
17,7.7745,4.1861,3.419,1.8122,0,1.8771,2.6112,555.287,220.594
20,5.264,443,5.296,3.3581,1,425.136,2.9204,4.5096,18.876
22,5.0209,5.8906,3.872,1.0673,0,24.496,1.16,805.435,210.009
28,1.0639,5.4968,7.006,4.0499,1,40.545,1.9213,932.278,4.6289
15,8.3746,781,5.836,1.0988,1,469.949,1.6692,445.973,3.6169
28,4.2384,9.4316,818,503,1,496.954,2.308,37.28,223.663
15,5.8669,9.938,6.431,2.5404,1,468.582,1.235,237.555,9.7007
23,7.0957,8.5483,6.872,3.6323,1,358.278,2.3202,308.852,9.9772
12,7.3237,31,3.707,1.7483,0,22.099,1.1836,648.003,164.297
15,9.6038,8.8228,8.758,3.7445,1,298.992,9.227,772.445,9.5388
22,5.7821,1.972,843,2.192,1,408.248,2.9567,338.894,210.046
24,4.5975,7.5781,1.752,8.586,0,448.777,2.557,346.276,230.178
12,9.5833,3.6169,9.043,4.528,0,478.234,8.072,45.659,7.9805
22,6.779,7.3822,4.409,3.5529,1,365.303,2.5704,178.501,4.9934
22,3.6834,4.0175,7.237,1.9286,0,269.977,1.245,927.936,1.8073
23,2.1382,7.091,8.141,4.5639,1,484.186,1.7527,708.402,5.1447
14,8.583,7.6751,5.051,2.7013,0,479.312,1.451,439.248,3.3467
21,4.2596,7.125,3.991,1.7422,1,238.776,2.7609,13.105,6.989
22,6.9442,9.2212,9.155,1.745,1,324.329,4.108,850.337,1.1198
17,5.2373,5.097,2.309,6.572,1,404.634,6.401,488.877,12.2247
24,2.7904,4.7933,257,2.9689,1,21.654,4.704,798.914,169.871
21,6.4152,7.2303,3.616,2.9108,1,414.689,1.4925,4.306,235.982
26,1.5461,3.9325,8.595,4,1,5.5728,2.4506,280.918,3.7363
21,4.7201,2.1723,9.388,1.006,1,240.576,8.008,625.874,167.575
20,5.9195,7.5909,2.201,1.4539,1,241.306,427,493.044,132.959
24,4.9244,7.8429,8.639,4.862,1,342.329,1.2298,302.121,11.475
25,7.738,9.2269,2.582,1.4767,1,5.8207,2.945,209.119,173.242
11,8.4513,3.7617,9.706,2.1405,1,5.1605,332,308.795,5.7277
15,7.9412,5.0625,5.974,4.8201,0,450.297,1.512,744.916,7.471
23,1.3493,3.6313,71,3.2653,0,151.871,2.1981,19.187,9.2307
24,2.7472,2.5708,341,3.9144,1,163.461,2.4202,597.875,4.3775
23,5.8295,7.5103,1.475,1.6275,0,388.431,2.2386,429.444,11.4869
11,9.4134,3.3965,1.876,7.226,1,207.455,2.233,765.408,3.1648
18,8.5146,4.2815,7.676,1.2836,1,416.462,1.3856,209.602,7.6354
11,8.5828,4.0367,2.228,1.2823,0,200.734,2.362,277.389,2.7159
25,3.7289,7.1266,9.691,2.9156,1,38.03,1.8596,404.701,8.612
24,4.865,9.178,6.361,1.7074,1,262.655,2.311,17.491,8.525
20,5.2364,6.6676,6.925,4.287,1,467.914,1.452,466.583,148.212
21,2.4163,4.7158,2.178,4.9427,1,163.694,9.181,42.189,3.6454
35,1.2796,7.7921,8.927,1.7165,1,181.345,2.8165,990.185,23.843
17,9.5221,6.4097,6.678,3.5253,1,484.993,2.13,597.925,6.5844
17,3.1664,6.061,8.644,3.2874,0,368.763,121,7.8767,5.447
22,3.1595,9.566,9.565,9.723,1,386.284,8.542,465.342,6.728
16,1.7504,3.792,1.256,4.59,1,147.988,525,879.717,159.976
13,9.3566,4.5682,966,9.972,0,266.022,8.829,86.81,160.769
22,6.2176,8.2585,8.034,3.6848,0,15.677,2.0565,962.187,216.649
17,7.1933,3.1308,8.661,1.738,1,12.9934,2.2793,895.289,2.1802
16,9.2042,3.8416,5.838,1.8354,0,267.621,2.4123,184.537,9.0328
30,4.1106,9.0948,366,2.2772,1,49.388,2.73,1.3535,213.426
21,6.5936,8.369,6.526,4.3225,1,10.7311,1.0974,62.009,191.443
31,1.3492,6.6505,3.057,7.013,1,12.126,2.5878,70.542,5.6028
25,2.681,2.668,2.384,2.728,1,12.1564,2.183,13.99,213.592
15,8.4812,1.1704,4.881,2.0102,1,395.851,1.6133,175.167,163.396
15,7.9009,1.606,2.162,2.779,0,255.241,2.8639,963.446,6.3436
20,4.1558,1.0701,4.837,3.438,0,192.384,2.8432,944.395,1.0758
24,4.3913,2.926,9.566,3.8016,1,421.895,2.6928,165.402,11.9386
19,5.802,5.5179,8.398,4.2736,1,148.745,6.067,254.538,171.139
22,1.2022,0.64,9.416,3.7192,0,196.109,6.237,893.193,6.4475
19,3.1712,1.3623,8.063,4.5818,1,3.681,2.703,440.643,4.0497
18,2.8741,1.8108,3.548,3.7415,1,5.9455,1.1937,800.092,1.8067
26,3.2543,6.3198,812,4.6804,1,6.8366,2.3923,402.026,202.086
20,8.2532,6.1579,9.229,9.656,1,173.488,2.0608,739.019,1.3136
26,3.5171,5.5077,947,2.4993,0,262.043,2.2871,402.858,146.257
18,2.7237,2.505,6.832,4.9697,0,372,788,900.187,183.178
17,5.5384,3.7112,2.114,3.4079,1,9.4966,1.2899,332.317,187.316
11,8.7908,9.669,397,4.3932,0,8.7825,2.5713,527.887,156.888
24,3.1721,2.2646,1.472,152,1,12.6673,1.4698,526.538,156.671
30,1.7068,8.9771,9.655,4.3588,1,8.304,2.0704,652.383,11.3782
25,4.2076,9.7969,4.621,3.4886,1,9.7564,2.2679,313.633,10.001
16,7.7289,6.4766,855,8.538,0,49.194,3.623,646.234,3.2965
21,5.9562,9.1682,465,1.284,0,297.365,4.672,149.625,12.8485
21,8.3511,6.4274,6.608,1.2996,1,381.347,2.1737,894.677,1.7047
7,9.6363,332,241,4.5789,1,409.672,1.637,152.732,11.2367
19,8.134,9.9676,2.499,3.3407,1,33.384,1.0257,841.892,175.416
18,6.4342,9.895,4.363,4.5973,1,35.204,2.7543,696.217,10.6287
24,5.4401,6.8264,6.306,2.2308,1,316.142,1.7231,347.656,12.1988
25,1.3606,2.5284,1.715,4.6831,1,324.687,2.7314,334.159,202.129
14,9.8589,3.9198,7.646,2.3148,1,464.225,9.282,966.385,15.518
