,annotator_labels,captionID,gold_label,pairID,sentence1,sentence1_binary_parse,sentence1_parse,sentence2,sentence2_binary_parse,sentence2_parse
1916,['neutral'],2781699063.jpg#0,neutral,2781699063.jpg#0r1n,Two people are next to a fountain with a red bottom and arches of water.,( ( Two people ) ( ( are ( next ( to ( ( ( ( a fountain ) ( with ( a ( red bottom ) ) ) ) and ) ( arches ( of water ) ) ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS people)) (VP (VBP are) (ADJP (JJ next) (PP (TO to) (NP (NP (NP (DT a) (NN fountain)) (PP (IN with) (NP (DT a) (JJ red) (NN bottom)))) (CC and) (NP (NP (NNS arches)) (PP (IN of) (NP (NN water)))))))) (. .))),Two people are next to a fountain in the park.,( ( Two people ) ( ( are ( next ( to ( ( a fountain ) ( in ( the park ) ) ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS people)) (VP (VBP are) (ADJP (JJ next) (PP (TO to) (NP (NP (DT a) (NN fountain)) (PP (IN in) (NP (DT the) (NN park))))))) (. .)))
1917,['contradiction'],56927229.jpg#1,contradiction,56927229.jpg#1r1c,An expectant woman happily lets another listen to the baby inside of her.,( ( An ( expectant woman ) ) ( happily ( ( lets ( another ( listen ( to ( ( the baby ) ( inside ( of her ) ) ) ) ) ) ) . ) ) ),(ROOT (S (NP (DT An) (JJ expectant) (NN woman)) (ADVP (RB happily)) (VP (VBZ lets) (S (NP (DT another)) (VP (VB listen) (PP (TO to) (NP (NP (DT the) (NN baby)) (PP (JJ inside) (IN of) (NP (PRP her)))))))) (. .))),A woman shares photos of her unborn child smiling.,( ( A woman ) ( ( shares ( photos ( of ( ( her ( unborn child ) ) smiling ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ shares) (NP (NP (NNS photos)) (PP (IN of) (NP (NP (PRP$ her) (JJ unborn) (NN child)) (VP (VBG smiling)))))) (. .)))
1918,['entailment'],56927229.jpg#1,entailment,56927229.jpg#1r1e,An expectant woman happily lets another listen to the baby inside of her.,( ( An ( expectant woman ) ) ( happily ( ( lets ( another ( listen ( to ( ( the baby ) ( inside ( of her ) ) ) ) ) ) ) . ) ) ),(ROOT (S (NP (DT An) (JJ expectant) (NN woman)) (ADVP (RB happily)) (VP (VBZ lets) (S (NP (DT another)) (VP (VB listen) (PP (TO to) (NP (NP (DT the) (NN baby)) (PP (JJ inside) (IN of) (NP (PRP her)))))))) (. .))),A pregnant lady shares the sounds of her pregnancy.,( ( A ( pregnant lady ) ) ( ( shares ( ( the sounds ) ( of ( her pregnancy ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ pregnant) (NN lady)) (VP (VBZ shares) (NP (NP (DT the) (NNS sounds)) (PP (IN of) (NP (PRP$ her) (NN pregnancy))))) (. .)))
1919,['neutral'],56927229.jpg#1,neutral,56927229.jpg#1r1n,An expectant woman happily lets another listen to the baby inside of her.,( ( An ( expectant woman ) ) ( happily ( ( lets ( another ( listen ( to ( ( the baby ) ( inside ( of her ) ) ) ) ) ) ) . ) ) ),(ROOT (S (NP (DT An) (JJ expectant) (NN woman)) (ADVP (RB happily)) (VP (VBZ lets) (S (NP (DT another)) (VP (VB listen) (PP (TO to) (NP (NP (DT the) (NN baby)) (PP (JJ inside) (IN of) (NP (PRP her)))))))) (. .))),Someone puts their ear up to a pregnant belly.,( Someone ( ( ( ( puts ( their ear ) ) up ) ( to ( a ( pregnant belly ) ) ) ) . ) ),(ROOT (S (NP (NN Someone)) (VP (VBZ puts) (NP (PRP$ their) (NN ear)) (PRT (RP up)) (PP (TO to) (NP (DT a) (JJ pregnant) (NN belly)))) (. .)))
1920,['contradiction'],234241682.jpg#3,contradiction,234241682.jpg#3r1c,Soccer players on a field from a distance.,( ( ( ( Soccer players ) ( on ( a field ) ) ) ( from ( a distance ) ) ) . ),(ROOT (NP (NP (JJ Soccer) (NNS players)) (PP (IN on) (NP (DT a) (NN field))) (PP (IN from) (NP (DT a) (NN distance))) (. .))),Soccer players are in a jacuzzi.,( ( Soccer players ) ( ( are ( in ( a jacuzzi ) ) ) . ) ),(ROOT (S (NP (NNP Soccer) (NNS players)) (VP (VBP are) (PP (IN in) (NP (DT a) (NN jacuzzi)))) (. .)))
1921,['neutral'],234241682.jpg#3,neutral,234241682.jpg#3r1n,Soccer players on a field from a distance.,( ( ( ( Soccer players ) ( on ( a field ) ) ) ( from ( a distance ) ) ) . ),(ROOT (NP (NP (JJ Soccer) (NNS players)) (PP (IN on) (NP (DT a) (NN field))) (PP (IN from) (NP (DT a) (NN distance))) (. .))),Soccer players are playing an unofficial match.,( ( Soccer players ) ( ( are ( playing ( an ( unofficial match ) ) ) ) . ) ),(ROOT (S (NP (NNP Soccer) (NNS players)) (VP (VBP are) (VP (VBG playing) (NP (DT an) (JJ unofficial) (NN match)))) (. .)))
1922,['entailment'],234241682.jpg#3,entailment,234241682.jpg#3r1e,Soccer players on a field from a distance.,( ( ( ( Soccer players ) ( on ( a field ) ) ) ( from ( a distance ) ) ) . ),(ROOT (NP (NP (JJ Soccer) (NNS players)) (PP (IN on) (NP (DT a) (NN field))) (PP (IN from) (NP (DT a) (NN distance))) (. .))),There are soccer players on the field.,( There ( ( are ( ( soccer players ) ( on ( the field ) ) ) ) . ) ),(ROOT (S (NP (EX There)) (VP (VBP are) (NP (NP (NN soccer) (NNS players)) (PP (IN on) (NP (DT the) (NN field))))) (. .)))
1923,['contradiction'],2781967479.jpg#0,contradiction,2781967479.jpg#0r1c,Busy ChinaTown street corner where people are walking past an open front store.,( ( Busy ( ChinaTown ( street corner ) ) ) ( ( where ( people ( are ( walking ( past ( an ( open ( front store ) ) ) ) ) ) ) ) . ) ),(ROOT (FRAG (NP (NNP Busy) (NNP ChinaTown) (NN street) (NN corner)) (SBAR (WHADVP (WRB where)) (S (NP (NNS people)) (VP (VBP are) (VP (VBG walking) (PP (IN past) (NP (DT an) (JJ open) (NN front) (NN store))))))) (. .))),The people hang out in France.,( ( The people ) ( ( ( hang out ) ( in France ) ) . ) ),(ROOT (S (NP (DT The) (NNS people)) (VP (VBP hang) (PRT (RP out)) (PP (IN in) (NP (NNP France)))) (. .)))
1924,['entailment'],2781967479.jpg#0,entailment,2781967479.jpg#0r1e,Busy ChinaTown street corner where people are walking past an open front store.,( ( Busy ( ChinaTown ( street corner ) ) ) ( ( where ( people ( are ( walking ( past ( an ( open ( front store ) ) ) ) ) ) ) ) . ) ),(ROOT (FRAG (NP (NNP Busy) (NNP ChinaTown) (NN street) (NN corner)) (SBAR (WHADVP (WRB where)) (S (NP (NNS people)) (VP (VBP are) (VP (VBG walking) (PP (IN past) (NP (DT an) (JJ open) (NN front) (NN store))))))) (. .))),There are people in ChinaTown.,( There ( ( are ( people ( in ChinaTown ) ) ) . ) ),(ROOT (S (NP (EX There)) (VP (VBP are) (NP (NP (NNS people)) (PP (IN in) (NP (NNP ChinaTown))))) (. .)))
1925,"['neutral', 'neutral', 'contradiction', 'neutral', 'neutral']",2781967479.jpg#0,neutral,2781967479.jpg#0r1n,Busy ChinaTown street corner where people are walking past an open front store.,( ( Busy ( ChinaTown ( street corner ) ) ) ( ( where ( people ( are ( walking ( past ( an ( open ( front store ) ) ) ) ) ) ) ) . ) ),(ROOT (FRAG (NP (NNP Busy) (NNP ChinaTown) (NN street) (NN corner)) (SBAR (WHADVP (WRB where)) (S (NP (NNS people)) (VP (VBP are) (VP (VBG walking) (PP (IN past) (NP (DT an) (JJ open) (NN front) (NN store))))))) (. .))),There are 10 girls on the street.,( There ( ( are ( ( 10 girls ) ( on ( the street ) ) ) ) . ) ),(ROOT (S (NP (EX There)) (VP (VBP are) (NP (NP (CD 10) (NNS girls)) (PP (IN on) (NP (DT the) (NN street))))) (. .)))
1926,['entailment'],3246991821.jpg#2,entailment,3246991821.jpg#2r1e,A girl wearing a dress is blowing bubbles at a dock.,( ( ( A girl ) ( wearing ( a dress ) ) ) ( ( is ( ( blowing bubbles ) ( at ( a dock ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN girl)) (VP (VBG wearing) (NP (DT a) (NN dress)))) (VP (VBZ is) (VP (VBG blowing) (NP (NNS bubbles)) (PP (IN at) (NP (DT a) (NN dock))))) (. .))),A human wearing a dress.,( ( ( A human ) ( wearing ( a dress ) ) ) . ),(ROOT (NP (NP (DT A) (NN human)) (VP (VBG wearing) (NP (DT a) (NN dress))) (. .)))
1927,['contradiction'],3246991821.jpg#2,contradiction,3246991821.jpg#2r1c,A girl wearing a dress is blowing bubbles at a dock.,( ( ( A girl ) ( wearing ( a dress ) ) ) ( ( is ( ( blowing bubbles ) ( at ( a dock ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN girl)) (VP (VBG wearing) (NP (DT a) (NN dress)))) (VP (VBZ is) (VP (VBG blowing) (NP (NNS bubbles)) (PP (IN at) (NP (DT a) (NN dock))))) (. .))),A man wearing a dress at the dock.,( ( ( A man ) ( ( wearing ( a dress ) ) ( at ( the dock ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN man)) (VP (VBG wearing) (NP (DT a) (NN dress)) (PP (IN at) (NP (DT the) (NN dock)))) (. .)))
1928,['neutral'],3246991821.jpg#2,neutral,3246991821.jpg#2r1n,A girl wearing a dress is blowing bubbles at a dock.,( ( ( A girl ) ( wearing ( a dress ) ) ) ( ( is ( ( blowing bubbles ) ( at ( a dock ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN girl)) (VP (VBG wearing) (NP (DT a) (NN dress)))) (VP (VBZ is) (VP (VBG blowing) (NP (NNS bubbles)) (PP (IN at) (NP (DT a) (NN dock))))) (. .))),A girl standing at the dock in Atlantic City.,( ( ( A girl ) ( standing ( at ( ( the dock ) ( in ( Atlantic City ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN girl)) (VP (VBG standing) (PP (IN at) (NP (NP (DT the) (NN dock)) (PP (IN in) (NP (NNP Atlantic) (NNP City)))))) (. .)))
1929,['entailment'],4807204813.jpg#0,entailment,4807204813.jpg#0r1e,A man wearing a blue shirt is sitting on a brick planter next to some paintings.,( ( ( A man ) ( wearing ( a ( blue shirt ) ) ) ) ( ( is ( ( sitting ( on ( a ( brick planter ) ) ) ) ( next ( to ( some paintings ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (VP (VBG wearing) (NP (DT a) (JJ blue) (NN shirt)))) (VP (VBZ is) (VP (VBG sitting) (PP (IN on) (NP (DT a) (NN brick) (NN planter))) (ADVP (JJ next) (PP (TO to) (NP (DT some) (NNS paintings)))))) (. .))),A man is sitting down.,( ( A man ) ( ( is ( sitting down ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG sitting) (PRT (RP down)))) (. .)))
1930,['contradiction'],4807204813.jpg#0,contradiction,4807204813.jpg#0r1c,A man wearing a blue shirt is sitting on a brick planter next to some paintings.,( ( ( A man ) ( wearing ( a ( blue shirt ) ) ) ) ( ( is ( ( sitting ( on ( a ( brick planter ) ) ) ) ( next ( to ( some paintings ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (VP (VBG wearing) (NP (DT a) (JJ blue) (NN shirt)))) (VP (VBZ is) (VP (VBG sitting) (PP (IN on) (NP (DT a) (NN brick) (NN planter))) (ADVP (JJ next) (PP (TO to) (NP (DT some) (NNS paintings)))))) (. .))),A man is walking down the street.,( ( A man ) ( ( is ( ( walking down ) ( the street ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG walking) (PRT (RP down)) (NP (DT the) (NN street)))) (. .)))
1931,"['neutral', 'entailment', 'neutral', 'neutral', 'entailment']",4807204813.jpg#0,neutral,4807204813.jpg#0r1n,A man wearing a blue shirt is sitting on a brick planter next to some paintings.,( ( ( A man ) ( wearing ( a ( blue shirt ) ) ) ) ( ( is ( ( sitting ( on ( a ( brick planter ) ) ) ) ( next ( to ( some paintings ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (VP (VBG wearing) (NP (DT a) (JJ blue) (NN shirt)))) (VP (VBZ is) (VP (VBG sitting) (PP (IN on) (NP (DT a) (NN brick) (NN planter))) (ADVP (JJ next) (PP (TO to) (NP (DT some) (NNS paintings)))))) (. .))),A man is sitting on a planter admiring the art.,( ( A man ) ( ( is ( sitting ( on ( ( a planter ) ( admiring ( the art ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG sitting) (PP (IN on) (NP (NP (DT a) (NN planter)) (VP (VBG admiring) (NP (DT the) (NN art))))))) (. .)))
1932,['contradiction'],488408004.jpg#0,contradiction,488408004.jpg#0r1c,A child in formal clothing is walking along the edge of a stony area that is littered in places.,( ( ( A child ) ( in ( formal clothing ) ) ) ( ( is ( walking ( along ( ( the edge ) ( of ( ( a ( stony area ) ) ( that ( is ( littered ( in places ) ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN child)) (PP (IN in) (NP (JJ formal) (NN clothing)))) (VP (VBZ is) (VP (VBG walking) (PP (IN along) (NP (NP (DT the) (NN edge)) (PP (IN of) (NP (NP (DT a) (JJ stony) (NN area)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (VP (VBN littered) (PP (IN in) (NP (NNS places))))))))))))) (. .))),The ground is pristine.,( ( The ground ) ( ( is pristine ) . ) ),(ROOT (S (NP (DT The) (NN ground)) (VP (VBZ is) (ADJP (JJ pristine))) (. .)))
1933,['entailment'],488408004.jpg#0,entailment,488408004.jpg#0r1e,A child in formal clothing is walking along the edge of a stony area that is littered in places.,( ( ( A child ) ( in ( formal clothing ) ) ) ( ( is ( walking ( along ( ( the edge ) ( of ( ( a ( stony area ) ) ( that ( is ( littered ( in places ) ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN child)) (PP (IN in) (NP (JJ formal) (NN clothing)))) (VP (VBZ is) (VP (VBG walking) (PP (IN along) (NP (NP (DT the) (NN edge)) (PP (IN of) (NP (NP (DT a) (JJ stony) (NN area)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (VP (VBN littered) (PP (IN in) (NP (NNS places))))))))))))) (. .))),Someone is wearing formal clothes.,( Someone ( ( is ( wearing ( formal clothes ) ) ) . ) ),(ROOT (S (NP (NN Someone)) (VP (VBZ is) (VP (VBG wearing) (NP (JJ formal) (NNS clothes)))) (. .)))
1934,['neutral'],488408004.jpg#0,neutral,488408004.jpg#0r1n,A child in formal clothing is walking along the edge of a stony area that is littered in places.,( ( ( A child ) ( in ( formal clothing ) ) ) ( ( is ( walking ( along ( ( the edge ) ( of ( ( a ( stony area ) ) ( that ( is ( littered ( in places ) ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN child)) (PP (IN in) (NP (JJ formal) (NN clothing)))) (VP (VBZ is) (VP (VBG walking) (PP (IN along) (NP (NP (DT the) (NN edge)) (PP (IN of) (NP (NP (DT a) (JJ stony) (NN area)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (VP (VBN littered) (PP (IN in) (NP (NNS places))))))))))))) (. .))),The child is wearing a hat.,( ( The child ) ( ( is ( wearing ( a hat ) ) ) . ) ),(ROOT (S (NP (DT The) (NN child)) (VP (VBZ is) (VP (VBG wearing) (NP (DT a) (NN hat)))) (. .)))
1935,['entailment'],488408004.jpg#3,entailment,488408004.jpg#3r1e,A young boy wearing a light blue jacket walks across the brick patio.,( ( ( A ( young boy ) ) ( wearing ( a ( light ( blue jacket ) ) ) ) ) ( ( walks ( across ( the ( brick patio ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ young) (NN boy)) (VP (VBG wearing) (NP (DT a) (JJ light) (JJ blue) (NN jacket)))) (VP (VBZ walks) (PP (IN across) (NP (DT the) (NN brick) (NN patio)))) (. .))),boy walks accross patio,( boy ( walks ( accross patio ) ) ),(ROOT (S (NP (NN boy)) (VP (VBZ walks) (NP (FW accross) (FW patio)))))
1936,['contradiction'],488408004.jpg#3,contradiction,488408004.jpg#3r1c,A young boy wearing a light blue jacket walks across the brick patio.,( ( ( A ( young boy ) ) ( wearing ( a ( light ( blue jacket ) ) ) ) ) ( ( walks ( across ( the ( brick patio ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ young) (NN boy)) (VP (VBG wearing) (NP (DT a) (JJ light) (JJ blue) (NN jacket)))) (VP (VBZ walks) (PP (IN across) (NP (DT the) (NN brick) (NN patio)))) (. .))),girl sits on floor,( girl ( sits ( on floor ) ) ),(ROOT (S (NP (NN girl)) (VP (VBZ sits) (PP (IN on) (NP (NN floor))))))
1937,['neutral'],488408004.jpg#3,neutral,488408004.jpg#3r1n,A young boy wearing a light blue jacket walks across the brick patio.,( ( ( A ( young boy ) ) ( wearing ( a ( light ( blue jacket ) ) ) ) ) ( ( walks ( across ( the ( brick patio ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ young) (NN boy)) (VP (VBG wearing) (NP (DT a) (JJ light) (JJ blue) (NN jacket)))) (VP (VBZ walks) (PP (IN across) (NP (DT the) (NN brick) (NN patio)))) (. .))),boy walking home,( ( boy walking ) home ),(ROOT (FRAG (NP (NP (NN boy) (NN walking)) (ADVP (NN home)))))
1938,['neutral'],488408004.jpg#2,neutral,488408004.jpg#2r1n,A young boy with a blue coat makes a funny face as he walks towards the grass.,( ( ( A ( young boy ) ) ( with ( a ( blue coat ) ) ) ) ( ( ( makes ( a ( funny face ) ) ) ( as ( he ( walks ( towards ( the grass ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ young) (NN boy)) (PP (IN with) (NP (DT a) (JJ blue) (NN coat)))) (VP (VBZ makes) (NP (DT a) (JJ funny) (NN face)) (SBAR (IN as) (S (NP (PRP he)) (VP (VBZ walks) (PP (IN towards) (NP (DT the) (NN grass))))))) (. .))),He was happy.,( He ( ( was happy ) . ) ),(ROOT (S (NP (PRP He)) (VP (VBD was) (ADJP (JJ happy))) (. .)))
1939,['entailment'],488408004.jpg#2,entailment,488408004.jpg#2r1e,A young boy with a blue coat makes a funny face as he walks towards the grass.,( ( ( A ( young boy ) ) ( with ( a ( blue coat ) ) ) ) ( ( ( makes ( a ( funny face ) ) ) ( as ( he ( walks ( towards ( the grass ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ young) (NN boy)) (PP (IN with) (NP (DT a) (JJ blue) (NN coat)))) (VP (VBZ makes) (NP (DT a) (JJ funny) (NN face)) (SBAR (IN as) (S (NP (PRP he)) (VP (VBZ walks) (PP (IN towards) (NP (DT the) (NN grass))))))) (. .))),The child was walking near the grass making a funny face.,( ( The child ) ( ( was ( walking ( near ( ( the grass ) ( making ( a ( funny face ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN child)) (VP (VBD was) (VP (VBG walking) (PP (IN near) (NP (NP (DT the) (NN grass)) (VP (VBG making) (NP (DT a) (JJ funny) (NN face))))))) (. .)))
1940,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'entailment']",488408004.jpg#2,contradiction,488408004.jpg#2r1c,A young boy with a blue coat makes a funny face as he walks towards the grass.,( ( ( A ( young boy ) ) ( with ( a ( blue coat ) ) ) ) ( ( ( makes ( a ( funny face ) ) ) ( as ( he ( walks ( towards ( the grass ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ young) (NN boy)) (PP (IN with) (NP (DT a) (JJ blue) (NN coat)))) (VP (VBZ makes) (NP (DT a) (JJ funny) (NN face)) (SBAR (IN as) (S (NP (PRP he)) (VP (VBZ walks) (PP (IN towards) (NP (DT the) (NN grass))))))) (. .))),The man was walking near the grass making a funny face.,( ( The man ) ( ( was ( walking ( near ( ( the grass ) ( making ( a ( funny face ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN man)) (VP (VBD was) (VP (VBG walking) (PP (IN near) (NP (NP (DT the) (NN grass)) (VP (VBG making) (NP (DT a) (JJ funny) (NN face))))))) (. .)))
1941,['contradiction'],488408004.jpg#4,contradiction,488408004.jpg#4r1c,A little boy with a blue jacket is making a sour face at the camera.,( ( ( A ( little boy ) ) ( with ( a ( blue jacket ) ) ) ) ( ( is ( ( making ( a ( sour face ) ) ) ( at ( the camera ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ little) (NN boy)) (PP (IN with) (NP (DT a) (JJ blue) (NN jacket)))) (VP (VBZ is) (VP (VBG making) (NP (DT a) (JJ sour) (NN face)) (PP (IN at) (NP (DT the) (NN camera))))) (. .))),The boy is smiling broadly.,( ( The boy ) ( ( is ( smiling broadly ) ) . ) ),(ROOT (S (NP (DT The) (NN boy)) (VP (VBZ is) (VP (VBG smiling) (ADVP (RB broadly)))) (. .)))
1942,['neutral'],488408004.jpg#4,neutral,488408004.jpg#4r1n,A little boy with a blue jacket is making a sour face at the camera.,( ( ( A ( little boy ) ) ( with ( a ( blue jacket ) ) ) ) ( ( is ( ( making ( a ( sour face ) ) ) ( at ( the camera ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ little) (NN boy)) (PP (IN with) (NP (DT a) (JJ blue) (NN jacket)))) (VP (VBZ is) (VP (VBG making) (NP (DT a) (JJ sour) (NN face)) (PP (IN at) (NP (DT the) (NN camera))))) (. .))),The little boy hates having his picture taken.,( ( The ( little boy ) ) ( ( hates ( ( having ( his picture ) ) taken ) ) . ) ),(ROOT (S (NP (DT The) (JJ little) (NN boy)) (VP (VBZ hates) (S (VP (VBG having) (NP (PRP$ his) (NN picture)) (VP (VBN taken))))) (. .)))
1943,['entailment'],488408004.jpg#4,entailment,488408004.jpg#4r1e,A little boy with a blue jacket is making a sour face at the camera.,( ( ( A ( little boy ) ) ( with ( a ( blue jacket ) ) ) ) ( ( is ( ( making ( a ( sour face ) ) ) ( at ( the camera ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ little) (NN boy)) (PP (IN with) (NP (DT a) (JJ blue) (NN jacket)))) (VP (VBZ is) (VP (VBG making) (NP (DT a) (JJ sour) (NN face)) (PP (IN at) (NP (DT the) (NN camera))))) (. .))),The boy mugs for the camera.,( ( The boy ) ( ( mugs ( for ( the camera ) ) ) . ) ),(ROOT (S (NP (DT The) (NN boy)) (VP (VBZ mugs) (PP (IN for) (NP (DT the) (NN camera)))) (. .)))
1944,['contradiction'],3342450499.jpg#3,contradiction,3342450499.jpg#3r1c,People in a truck-full of sacks in a field full of sheep.,( ( ( People ( in ( a truck-full ) ) ) ( of ( sacks ( in ( ( a field ) ( full ( of sheep ) ) ) ) ) ) ) . ),(ROOT (NP (NP (NNS People)) (PP (IN in) (NP (DT a) (NN truck-full))) (PP (IN of) (NP (NP (NNS sacks)) (PP (IN in) (NP (NP (DT a) (NN field)) (PP (JJ full) (IN of) (NP (NN sheep))))))) (. .))),Nobody in a truck,( Nobody ( in ( a truck ) ) ),(ROOT (NP (NP (NN Nobody)) (PP (IN in) (NP (DT a) (NN truck)))))
1945,['neutral'],3342450499.jpg#3,neutral,3342450499.jpg#3r1n,People in a truck-full of sacks in a field full of sheep.,( ( ( People ( in ( a truck-full ) ) ) ( of ( sacks ( in ( ( a field ) ( full ( of sheep ) ) ) ) ) ) ) . ),(ROOT (NP (NP (NNS People)) (PP (IN in) (NP (DT a) (NN truck-full))) (PP (IN of) (NP (NP (NNS sacks)) (PP (IN in) (NP (NP (DT a) (NN field)) (PP (JJ full) (IN of) (NP (NN sheep))))))) (. .))),Tall humans in a truck,( ( Tall humans ) ( in ( a truck ) ) ),(ROOT (NP (NP (JJ Tall) (NNS humans)) (PP (IN in) (NP (DT a) (NN truck)))))
1946,['entailment'],3342450499.jpg#3,entailment,3342450499.jpg#3r1e,People in a truck-full of sacks in a field full of sheep.,( ( ( People ( in ( a truck-full ) ) ) ( of ( sacks ( in ( ( a field ) ( full ( of sheep ) ) ) ) ) ) ) . ),(ROOT (NP (NP (NNS People)) (PP (IN in) (NP (DT a) (NN truck-full))) (PP (IN of) (NP (NP (NNS sacks)) (PP (IN in) (NP (NP (DT a) (NN field)) (PP (JJ full) (IN of) (NP (NN sheep))))))) (. .))),Some humans in a truck,( ( Some humans ) ( in ( a truck ) ) ),(ROOT (NP (NP (DT Some) (NNS humans)) (PP (IN in) (NP (DT a) (NN truck)))))
